X,Y,File,Folder,Point_Index
482.513,290.422,w-037-02.pts,w-037,7
269.237,304.675,w-037-02.pts,w-037,8
306.191,306.259,w-037-02.pts,w-037,9
353.703,309.427,w-037-02.pts,w-037,10
416.525,312.066,w-037-02.pts,w-037,11
464.037,313.122,w-037-02.pts,w-037,12
494.655,315.234,w-037-02.pts,w-037,13
382.21,372.248,w-037-02.pts,w-037,14
362.678,378.583,w-037-02.pts,w-037,15
401.743,380.167,w-037-02.pts,w-037,16
381.154,411.841,w-037-02.pts,w-037,17
379.72,449.405,w-037-02.pts,w-037,18
377.459,522.175,w-037-02.pts,w-037,19
272.933,412.897,w-037-02.pts,w-037,20
486.209,419.232,w-037-02.pts,w-037,21
324.512,322.909,w-037-03.pts,w-037,0
432.782,324.933,w-037-03.pts,w-037,1
330.078,448.38,w-037-03.pts,w-037,2
419.122,452.428,w-037-03.pts,w-037,3
280.496,308.237,w-037-03.pts,w-037,4
358.916,305.707,w-037-03.pts,w-037,5
401.414,304.189,w-037-03.pts,w-037,6
478.316,308.743,w-037-03.pts,w-037,7
259.753,321.897,w-037-03.pts,w-037,8
297.192,324.427,w-037-03.pts,w-037,9
348.797,328.98,w-037-03.pts,w-037,10
405.462,330.498,w-037-03.pts,w-037,11
460.103,331.51,w-037-03.pts,w-037,12
483.376,331.004,w-037-03.pts,w-037,13
373.588,397.787,w-037-03.pts,w-037,14
356.892,404.364,w-037-03.pts,w-037,15
389.778,407.4,w-037-03.pts,w-037,16
376.624,444.839,w-037-03.pts,w-037,17
377.13,474.183,w-037-03.pts,w-037,18
376.624,531.86,w-037-03.pts,w-037,19
281.508,448.38,w-037-03.pts,w-037,20
463.138,456.475,w-037-03.pts,w-037,21
322.937,306.228,w-037-05.pts,w-037,0
433.215,306.228,w-037-05.pts,w-037,1
331.139,432.0,w-037-05.pts,w-037,2
423.19,430.177,w-037-05.pts,w-037,3
281.924,295.291,w-037-05.pts,w-037,4
357.57,284.354,w-037-05.pts,w-037,5
398.582,282.532,w-037-05.pts,w-037,6
478.785,299.848,w-037-05.pts,w-037,7
266.43,318.987,w-037-05.pts,w-037,8
301.063,312.608,w-037-05.pts,w-037,9
343.899,309.873,w-037-05.pts,w-037,10
411.342,309.873,w-037-05.pts,w-037,11
450.532,312.608,w-037-05.pts,w-037,12
487.899,314.43,w-037-05.pts,w-037,13
373.975,369.114,w-037-05.pts,w-037,14
361.215,378.228,w-037-05.pts,w-037,15
391.291,380.051,w-037-05.pts,w-037,16
377.62,418.329,w-037-05.pts,w-037,17
378.532,450.228,w-037-05.pts,w-037,18
378.532,511.291,w-037-05.pts,w-037,19
279.19,432.911,w-037-05.pts,w-037,20
473.316,432.911,w-037-05.pts,w-037,21
359.465,258.707,w-038-01.pts,w-038,0
473.817,254.524,w-038-01.pts,w-038,1
365.043,384.681,w-038-01.pts,w-038,2
470.099,386.076,w-038-01.pts,w-038,3
317.628,237.324,w-038-01.pts,w-038,4
390.609,238.254,w-038-01.pts,w-038,5
439.883,232.676,w-038-01.pts,w-038,6
516.583,224.309,w-038-01.pts,w-038,7
302.288,260.567,w-038-01.pts,w-038,8
332.968,262.426,w-038-01.pts,w-038,9
386.891,262.426,w-038-01.pts,w-038,10
448.716,261.032,w-038-01.pts,w-038,11
502.173,254.989,w-038-01.pts,w-038,12
532.388,253.129,w-038-01.pts,w-038,13
415.711,325.181,w-038-01.pts,w-038,14
401.766,334.478,w-038-01.pts,w-038,15
432.446,334.942,w-038-01.pts,w-038,16
416.641,376.779,w-038-01.pts,w-038,17
418.5,401.881,w-038-01.pts,w-038,18
421.289,461.381,w-038-01.pts,w-038,19
319.023,387.935,w-038-01.pts,w-038,20
525.415,381.427,w-038-01.pts,w-038,21
360.14,262.216,w-038-02.pts,w-038,0
472.986,259.503,w-038-02.pts,w-038,1
361.622,373.832,w-038-02.pts,w-038,2
477.234,376.999,w-038-02.pts,w-038,3
313.482,238.345,w-038-02.pts,w-038,4
386.181,236.175,w-038-02.pts,w-038,5
439.349,234.547,w-038-02.pts,w-038,6
514.218,229.122,w-038-02.pts,w-038,7
297.206,263.301,w-038-02.pts,w-038,8
332.059,264.026,w-038-02.pts,w-038,9
383.794,264.554,w-038-02.pts,w-038,10
450.839,264.554,w-038-02.pts,w-038,11
503.102,259.803,w-038-02.pts,w-038,12
532.664,258.961,w-038-02.pts,w-038,13
416.02,329.49,w-038-02.pts,w-038,14
399.744,338.17,w-038-02.pts,w-038,15
432.839,338.17,w-038-02.pts,w-038,16
416.02,370.722,w-038-02.pts,w-038,17
418.149,413.187,w-038-02.pts,w-038,18
418.733,478.143,w-038-02.pts,w-038,19
309.684,373.435,w-038-02.pts,w-038,20
529.409,373.435,w-038-02.pts,w-038,21
357.027,264.208,w-038-03.pts,w-038,0
472.518,264.992,w-038-03.pts,w-038,1
358.652,390.525,w-038-03.pts,w-038,2
461.318,397.525,w-038-03.pts,w-038,3
315.405,236.196,w-038-03.pts,w-038,4
389.464,244.98,w-038-03.pts,w-038,5
438.451,245.859,w-038-03.pts,w-038,6
511.251,239.326,w-038-03.pts,w-038,7
293.786,262.192,w-038-03.pts,w-038,8
328.468,265.419,w-038-03.pts,w-038,9
383.712,269.03,w-038-03.pts,w-038,10
446.932,270.089,w-038-03.pts,w-038,11
503.083,268.996,w-038-03.pts,w-038,12
529.451,264.525,w-038-03.pts,w-038,13
411.638,335.417,w-038-03.pts,w-038,14
395.985,344.325,w-038-03.pts,w-038,15
424.451,346.192,w-038-03.pts,w-038,16
407.185,384.925,w-038-03.pts,w-038,17
404.385,413.858,w-038-03.pts,w-038,18
400.185,468.457,w-038-03.pts,w-038,19
308.719,385.858,w-038-03.pts,w-038,20
512.651,401.258,w-038-03.pts,w-038,21
365.772,261.57,w-038-05.pts,w-038,0
481.519,258.835,w-038-05.pts,w-038,1
377.62,390.076,w-038-05.pts,w-038,2
469.671,393.722,w-038-05.pts,w-038,3
323.848,236.962,w-038-05.pts,w-038,4
398.582,234.228,w-038-05.pts,w-038,5
445.975,233.316,w-038-05.pts,w-038,6
523.443,234.228,w-038-05.pts,w-038,7
310.177,269.772,w-038-05.pts,w-038,8
341.165,265.215,w-038-05.pts,w-038,9
390.38,266.127,w-038-05.pts,w-038,10
459.646,264.304,w-038-05.pts,w-038,11
507.038,262.481,w-038-05.pts,w-038,12
535.291,264.304,w-038-05.pts,w-038,13
419.544,328.101,w-038-05.pts,w-038,14
406.785,336.304,w-038-05.pts,w-038,15
438.684,337.215,w-038-05.pts,w-038,16
419.544,376.405,w-038-05.pts,w-038,17
421.367,405.57,w-038-05.pts,w-038,18
421.367,462.987,w-038-05.pts,w-038,19
322.937,389.165,w-038-05.pts,w-038,20
521.62,391.899,w-038-05.pts,w-038,21
333.022,285.413,w-039-01.pts,w-039,0
441.352,279.371,w-039-01.pts,w-039,1
350.285,403.239,w-039-01.pts,w-039,2
441.352,399.786,w-039-01.pts,w-039,3
287.704,264.265,w-039-01.pts,w-039,4
361.075,262.107,w-039-01.pts,w-039,5
413.298,255.202,w-039-01.pts,w-039,6
482.785,247.002,w-039-01.pts,w-039,7
264.83,290.161,w-039-01.pts,w-039,8
306.699,287.838,w-039-01.pts,w-039,9
357.191,287.14,w-039-01.pts,w-039,10
417.649,283.999,w-039-01.pts,w-039,11
464.146,280.495,w-039-01.pts,w-039,12
506.954,275.487,w-039-01.pts,w-039,13
392.582,344.11,w-039-01.pts,w-039,14
374.362,355.981,w-039-01.pts,w-039,15
404.275,354.141,w-039-01.pts,w-039,16
393.445,388.564,w-039-01.pts,w-039,17
395.171,416.618,w-039-01.pts,w-039,18
398.192,480.925,w-039-01.pts,w-039,19
292.452,411.007,w-039-01.pts,w-039,20
498.322,397.628,w-039-01.pts,w-039,21
338.261,285.645,w-039-02.pts,w-039,0
446.07,279.096,w-039-02.pts,w-039,1
346.825,390.935,w-039-02.pts,w-039,2
447.581,388.416,w-039-02.pts,w-039,3
294.936,262.975,w-039-02.pts,w-039,4
366.977,260.96,w-039-02.pts,w-039,5
423.903,251.388,w-039-02.pts,w-039,6
487.883,237.283,w-039-02.pts,w-039,7
265.717,294.209,w-039-02.pts,w-039,8
309.142,290.428,w-039-02.pts,w-039,9
367.192,287.715,w-039-02.pts,w-039,10
423.616,284.46,w-039-02.pts,w-039,11
470.816,281.205,w-039-02.pts,w-039,12
503.5,277.081,w-039-02.pts,w-039,13
397.707,346.602,w-039-02.pts,w-039,14
380.075,353.151,w-039-02.pts,w-039,15
413.341,351.24,w-039-02.pts,w-039,16
398.715,378.34,w-039-02.pts,w-039,17
400.226,423.68,w-039-02.pts,w-039,18
401.233,487.156,w-039-02.pts,w-039,19
286.876,395.469,w-039-02.pts,w-039,20
501.989,383.378,w-039-02.pts,w-039,21
360.522,295.131,w-039-03.pts,w-039,0
469.854,293.293,w-039-03.pts,w-039,1
374.762,411.353,w-039-03.pts,w-039,2
460.207,411.813,w-039-03.pts,w-039,3
310.449,272.162,w-039-03.pts,w-039,4
390.33,273.03,w-039-03.pts,w-039,5
440.913,272.162,w-039-03.pts,w-039,6
521.304,259.299,w-039-03.pts,w-039,7
295.749,296.509,w-039-03.pts,w-039,8
331.581,297.887,w-039-03.pts,w-039,9
386.706,298.806,w-039-03.pts,w-039,10
443.669,297.887,w-039-03.pts,w-039,11
497.876,294.212,w-039-03.pts,w-039,12
532.789,291.915,w-039-03.pts,w-039,13
412.431,359.903,w-039-03.pts,w-039,14
399.569,370.469,w-039-03.pts,w-039,15
429.888,369.55,w-039-03.pts,w-039,16
415.188,399.869,w-039-03.pts,w-039,17
414.728,428.81,w-039-03.pts,w-039,18
415.188,489.907,w-039-03.pts,w-039,19
313.206,407.678,w-039-03.pts,w-039,20
513.495,415.947,w-039-03.pts,w-039,21
351.373,277.961,w-039-05.pts,w-039,0
461.804,269.176,w-039-05.pts,w-039,1
370.196,393.412,w-039-05.pts,w-039,2
456.784,388.392,w-039-05.pts,w-039,3
302.431,255.373,w-039-05.pts,w-039,4
376.471,249.098,w-039-05.pts,w-039,5
431.686,245.333,w-039-05.pts,w-039,6
508.235,245.333,w-039-05.pts,w-039,7
291.137,291.765,w-039-05.pts,w-039,8
328.784,282.98,w-039-05.pts,w-039,9
373.961,276.706,w-039-05.pts,w-039,10
442.98,275.451,w-039-05.pts,w-039,11
484.392,275.451,w-039-05.pts,w-039,12
518.275,276.706,w-039-05.pts,w-039,13
407.843,334.431,w-039-05.pts,w-039,14
397.804,343.216,w-039-05.pts,w-039,15
424.157,340.706,w-039-05.pts,w-039,16
411.608,373.333,w-039-05.pts,w-039,17
414.118,405.961,w-039-05.pts,w-039,18
414.118,464.941,w-039-05.pts,w-039,19
311.216,395.922,w-039-05.pts,w-039,20
509.49,389.647,w-039-05.pts,w-039,21
326.979,262.971,w-040-01.pts,w-040,0
435.309,264.697,w-040-01.pts,w-040,1
329.137,386.406,w-040-01.pts,w-040,2
426.246,383.817,w-040-01.pts,w-040,3
276.915,243.117,w-040-01.pts,w-040,4
353.307,247.002,w-040-01.pts,w-040,5
407.687,240.959,w-040-01.pts,w-040,6
486.237,246.57,w-040-01.pts,w-040,7
258.356,268.581,w-040-01.pts,w-040,8
299.789,265.992,w-040-01.pts,w-040,9
347.264,267.718,w-040-01.pts,w-040,10
412.867,268.15,w-040-01.pts,w-040,11
465.953,267.287,w-040-01.pts,w-040,12
499.215,265.796,w-040-01.pts,w-040,13
377.773,332.087,w-040-01.pts,w-040,14
361.939,340.657,w-040-01.pts,w-040,15
389.992,341.089,w-040-01.pts,w-040,16
377.476,376.911,w-040-01.pts,w-040,17
377.044,400.217,w-040-01.pts,w-040,18
376.181,454.167,w-040-01.pts,w-040,19
279.936,384.68,w-040-01.pts,w-040,20
481.49,382.522,w-040-01.pts,w-040,21
322.593,269.594,w-040-02.pts,w-040,0
432.264,269.594,w-040-02.pts,w-040,1
317.103,368.265,w-040-02.pts,w-040,2
440.024,366.753,w-040-02.pts,w-040,3
274.208,248.09,w-040-02.pts,w-040,4
347.323,250.778,w-040-02.pts,w-040,5
409.147,250.778,w-040-02.pts,w-040,6
482.799,250.24,w-040-02.pts,w-040,7
255.93,271.207,w-040-02.pts,w-040,8
292.487,271.207,w-040-02.pts,w-040,9
347.329,273.051,w-040-02.pts,w-040,10
409.294,275.066,w-040-02.pts,w-040,11
461.183,270.028,w-040-02.pts,w-040,12
498.39,269.594,w-040-02.pts,w-040,13
378.504,338.945,w-040-02.pts,w-040,14
360.763,346.471,w-040-02.pts,w-040,15
396.245,345.934,w-040-02.pts,w-040,16
376.861,371.796,w-040-02.pts,w-040,17
376.891,409.909,w-040-02.pts,w-040,18
378.691,467.153,w-040-02.pts,w-040,19
265.607,370.126,w-040-02.pts,w-040,20
490.864,362.062,w-040-02.pts,w-040,21
314.939,270.959,w-040-03.pts,w-040,0
424.567,269.51,w-040-03.pts,w-040,1
319.768,395.075,w-040-03.pts,w-040,2
418.289,393.143,w-040-03.pts,w-040,3
264.23,257.436,w-040-03.pts,w-040,4
341.501,255.504,w-040-03.pts,w-040,5
391.244,254.539,w-040-03.pts,w-040,6
473.344,251.158,w-040-03.pts,w-040,7
245.878,271.442,w-040-03.pts,w-040,8
284.031,274.822,w-040-03.pts,w-040,9
339.569,276.271,w-040-03.pts,w-040,10
400.903,275.305,w-040-03.pts,w-040,11
456.441,272.89,w-040-03.pts,w-040,12
491.213,268.061,w-040-03.pts,w-040,13
366.268,340.705,w-040-03.pts,w-040,14
353.574,350.161,w-040-03.pts,w-040,15
380.136,348.712,w-040-03.pts,w-040,16
367.58,384.45,w-040-03.pts,w-040,17
368.545,409.563,w-040-03.pts,w-040,18
370.96,455.926,w-040-03.pts,w-040,19
272.923,395.075,w-040-03.pts,w-040,20
467.066,393.626,w-040-03.pts,w-040,21
319.291,268.861,w-040-05.pts,w-040,0
430.481,267.038,w-040-05.pts,w-040,1
323.848,392.81,w-040-05.pts,w-040,2
419.544,388.253,w-040-05.pts,w-040,3
267.342,257.013,w-040-05.pts,w-040,4
346.633,249.722,w-040-05.pts,w-040,5
394.025,247.899,w-040-05.pts,w-040,6
478.785,252.456,w-040-05.pts,w-040,7
251.848,276.152,w-040-05.pts,w-040,8
294.684,271.595,w-040-05.pts,w-040,9
339.342,272.506,w-040-05.pts,w-040,10
408.608,273.418,w-040-05.pts,w-040,11
450.532,268.861,w-040-05.pts,w-040,12
490.633,271.595,w-040-05.pts,w-040,13
371.241,336.304,w-040-05.pts,w-040,14
356.658,345.418,w-040-05.pts,w-040,15
386.734,344.506,w-040-05.pts,w-040,16
372.152,380.051,w-040-05.pts,w-040,17
373.063,405.57,w-040-05.pts,w-040,18
373.063,452.962,w-040-05.pts,w-040,19
276.456,390.076,w-040-05.pts,w-040,20
470.582,393.722,w-040-05.pts,w-040,21
325.897,249.066,w-041-01.pts,w-041,0
434.943,256.073,w-041-01.pts,w-041,1
322.831,358.988,w-041-01.pts,w-041,2
421.367,363.805,w-041-01.pts,w-041,3
277.286,223.665,w-041-01.pts,w-041,4
357.428,228.483,w-041-01.pts,w-041,5
407.353,231.11,w-041-01.pts,w-041,6
487.058,238.993,w-041-01.pts,w-041,7
263.272,249.504,w-041-01.pts,w-041,8
297.431,249.942,w-041-01.pts,w-041,9
349.108,253.007,w-041-01.pts,w-041,10
410.419,257.824,w-041-01.pts,w-041,11
464.285,260.89,w-041-01.pts,w-041,12
503.261,258.7,w-041-01.pts,w-041,13
371.004,315.632,w-041-01.pts,w-041,14
353.925,321.763,w-041-01.pts,w-041,15
383.267,324.391,w-041-01.pts,w-041,16
368.815,355.484,w-041-01.pts,w-041,17
366.187,383.95,w-041-01.pts,w-041,18
362.246,429.058,w-041-01.pts,w-041,19
279.038,355.046,w-041-01.pts,w-041,20
485.306,368.184,w-041-01.pts,w-041,21
337.731,253.896,w-041-02.pts,w-041,0
446.967,257.519,w-041-02.pts,w-041,1
334.958,348.622,w-041-02.pts,w-041,2
446.242,350.772,w-041-02.pts,w-041,3
291.137,229.563,w-041-02.pts,w-041,4
360.51,231.634,w-041-02.pts,w-041,5
415.387,235.258,w-041-02.pts,w-041,6
501.844,240.953,w-041-02.pts,w-041,7
280.265,252.342,w-041-02.pts,w-041,8
311.841,254.003,w-041-02.pts,w-041,9
360.763,256.154,w-041-02.pts,w-041,10
419.362,259.379,w-041-02.pts,w-041,11
473.66,259.379,w-041-02.pts,w-041,12
521.0,258.555,w-041-02.pts,w-041,13
379.665,316.021,w-041-02.pts,w-041,14
358.957,322.751,w-041-02.pts,w-041,15
397.267,324.304,w-041-02.pts,w-041,16
383.289,353.813,w-041-02.pts,w-041,17
384.842,391.089,w-041-02.pts,w-041,18
385.36,438.718,w-041-02.pts,w-041,19
292.69,348.636,w-041-02.pts,w-041,20
510.128,353.296,w-041-02.pts,w-041,21
344.131,261.875,w-041-03.pts,w-041,0
455.907,267.463,w-041-03.pts,w-041,1
347.391,374.116,w-041-03.pts,w-041,2
437.277,377.376,w-041-03.pts,w-041,3
296.627,239.52,w-041-03.pts,w-041,4
373.938,240.917,w-041-03.pts,w-041,5
424.836,243.104,w-041-03.pts,w-041,6
506.542,249.707,w-041-03.pts,w-041,7
284.518,258.149,w-041-03.pts,w-041,8
313.393,264.669,w-041-03.pts,w-041,9
370.212,265.135,w-041-03.pts,w-041,10
425.634,269.326,w-041-03.pts,w-041,11
484.316,271.655,w-041-03.pts,w-041,12
525.301,269.792,w-041-03.pts,w-041,13
383.253,333.597,w-041-03.pts,w-041,14
373.007,337.323,w-041-03.pts,w-041,15
402.348,336.857,w-041-03.pts,w-041,16
388.841,368.061,w-041-03.pts,w-041,17
386.978,397.868,w-041-03.pts,w-041,18
387.91,439.318,w-041-03.pts,w-041,19
306.873,372.253,w-041-03.pts,w-041,20
505.274,380.17,w-041-03.pts,w-041,21
353.013,248.81,w-041-05.pts,w-041,0
465.114,252.456,w-041-05.pts,w-041,1
356.658,359.089,w-041-05.pts,w-041,2
447.797,360.911,w-041-05.pts,w-041,3
308.354,235.139,w-041-05.pts,w-041,4
386.734,225.114,w-041-05.pts,w-041,5
426.835,223.291,w-041-05.pts,w-041,6
517.975,237.873,w-041-05.pts,w-041,7
296.506,256.101,w-041-05.pts,w-041,8
329.316,252.456,w-041-05.pts,w-041,9
377.62,251.544,w-041-05.pts,w-041,10
440.506,254.278,w-041-05.pts,w-041,11
486.076,255.19,w-041-05.pts,w-041,12
526.177,259.747,w-041-05.pts,w-041,13
396.759,310.785,w-041-05.pts,w-041,14
382.177,317.165,w-041-05.pts,w-041,15
418.633,316.253,w-041-05.pts,w-041,16
397.671,348.152,w-041-05.pts,w-041,17
397.671,381.873,w-041-05.pts,w-041,18
397.671,425.62,w-041-05.pts,w-041,19
315.646,359.089,w-041-05.pts,w-041,20
518.886,365.468,w-041-05.pts,w-041,21
315.741,266.005,w-042-01.pts,w-042,0
424.227,273.411,w-042-01.pts,w-042,1
316.198,390.862,w-042-01.pts,w-042,2
410.869,397.722,w-042-01.pts,w-042,3
266.347,243.595,w-042-01.pts,w-042,4
357.817,243.138,w-042-01.pts,w-042,5
398.978,250.456,w-042-01.pts,w-042,6
478.1,262.804,w-042-01.pts,w-042,7
243.937,262.804,w-042-01.pts,w-042,8
291.958,266.463,w-042-01.pts,w-042,9
339.98,269.207,w-042-01.pts,w-042,10
403.552,274.238,w-042-01.pts,w-042,11
454.775,279.269,w-042-01.pts,w-042,12
484.045,279.726,w-042-01.pts,w-042,13
377.483,337.352,w-042-01.pts,w-042,14
355.987,342.84,w-042-01.pts,w-042,15
391.203,346.042,w-042-01.pts,w-042,16
366.507,385.831,w-042-01.pts,w-042,17
365.134,410.528,w-042-01.pts,w-042,18
360.561,475.472,w-042-01.pts,w-042,19
248.053,385.374,w-042-01.pts,w-042,20
466.209,397.722,w-042-01.pts,w-042,21
311.152,261.117,w-042-02.pts,w-042,0
420.641,270.152,w-042-02.pts,w-042,1
298.385,368.309,w-042-02.pts,w-042,2
411.763,381.77,w-042-02.pts,w-042,3
258.002,245.172,w-042-02.pts,w-042,4
349.42,238.262,w-042-02.pts,w-042,5
393.003,243.046,w-042-02.pts,w-042,6
466.882,253.144,w-042-02.pts,w-042,7
237.805,256.333,w-042-02.pts,w-042,8
284.046,264.306,w-042-02.pts,w-042,9
334.007,263.774,w-042-02.pts,w-042,10
397.255,270.684,w-042-02.pts,w-042,11
444.896,274.086,w-042-02.pts,w-042,12
482.295,279.188,w-042-02.pts,w-042,13
370.149,328.617,w-042-02.pts,w-042,14
348.357,336.058,w-042-02.pts,w-042,15
385.031,339.779,w-042-02.pts,w-042,16
361.645,371.138,w-042-02.pts,w-042,17
356.33,407.811,w-042-02.pts,w-042,18
349.952,469.997,w-042-02.pts,w-042,19
233.553,360.508,w-042-02.pts,w-042,20
466.882,391.866,w-042-02.pts,w-042,21
304.081,277.4,w-042-03.pts,w-042,0
416.129,279.815,w-042-03.pts,w-042,1
312.292,406.352,w-042-03.pts,w-042,2
408.885,408.284,w-042-03.pts,w-042,3
252.507,263.374,w-042-03.pts,w-042,4
342.131,257.553,w-042-03.pts,w-042,5
384.253,261.462,w-042-03.pts,w-042,6
472.153,271.122,w-042-03.pts,w-042,7
237.432,279.815,w-042-03.pts,w-042,8
281.913,281.01,w-042-03.pts,w-042,9
332.093,280.298,w-042-03.pts,w-042,10
391.015,285.128,w-042-03.pts,w-042,11
444.291,284.897,w-042-03.pts,w-042,12
479.88,290.44,w-042-03.pts,w-042,13
367.467,348.296,w-042-03.pts,w-042,14
348.031,357.572,w-042-03.pts,w-042,15
380.873,357.089,w-042-03.pts,w-042,16
361.071,396.693,w-042-03.pts,w-042,17
361.071,425.67,w-042-03.pts,w-042,18
360.588,481.694,w-042-03.pts,w-042,19
249.989,403.454,w-042-03.pts,w-042,20
464.908,412.147,w-042-03.pts,w-042,21
313.823,262.481,w-042-05.pts,w-042,0
423.19,272.506,w-042-05.pts,w-042,1
312.911,393.722,w-042-05.pts,w-042,2
411.342,394.633,w-042-05.pts,w-042,3
262.785,247.899,w-042-05.pts,w-042,4
353.013,240.608,w-042-05.pts,w-042,5
398.582,245.165,w-042-05.pts,w-042,6
473.316,266.127,w-042-05.pts,w-042,7
249.114,273.418,w-042-05.pts,w-042,8
290.127,265.215,w-042-05.pts,w-042,9
334.785,267.038,w-042-05.pts,w-042,10
402.228,272.506,w-042-05.pts,w-042,11
444.152,277.975,w-042-05.pts,w-042,12
480.608,287.089,w-042-05.pts,w-042,13
371.241,333.57,w-042-05.pts,w-042,14
353.013,339.038,w-042-05.pts,w-042,15
389.468,340.861,w-042-05.pts,w-042,16
363.949,375.494,w-042-05.pts,w-042,17
365.772,410.127,w-042-05.pts,w-042,18
365.772,468.456,w-042-05.pts,w-042,19
255.494,395.544,w-042-05.pts,w-042,20
463.291,399.19,w-042-05.pts,w-042,21
317.766,258.954,w-043-01.pts,w-043,0
428.093,259.401,w-043-01.pts,w-043,1
321.339,375.088,w-043-01.pts,w-043,2
422.733,376.875,w-043-01.pts,w-043,3
277.566,225.454,w-043-01.pts,w-043,4
351.266,232.601,w-043-01.pts,w-043,5
410.226,232.154,w-043-01.pts,w-043,6
476.78,236.621,w-043-01.pts,w-043,7
248.086,259.847,w-043-01.pts,w-043,8
293.199,261.634,w-043-01.pts,w-043,9
344.119,262.974,w-043-01.pts,w-043,10
406.653,261.634,w-043-01.pts,w-043,11
454.0,262.081,w-043-01.pts,w-043,12
484.82,262.081,w-043-01.pts,w-043,13
374.493,318.808,w-043-01.pts,w-043,14
358.413,326.401,w-043-01.pts,w-043,15
389.233,327.741,w-043-01.pts,w-043,16
371.366,366.601,w-043-01.pts,w-043,17
370.026,390.721,w-043-01.pts,w-043,18
368.239,457.275,w-043-01.pts,w-043,19
260.146,371.515,w-043-01.pts,w-043,20
470.08,376.875,w-043-01.pts,w-043,21
326.932,266.248,w-043-02.pts,w-043,0
438.441,266.784,w-043-02.pts,w-043,1
321.251,365.291,w-043-02.pts,w-043,2
437.649,368.48,w-043-02.pts,w-043,3
285.116,236.227,w-043-02.pts,w-043,4
358.025,239.443,w-043-02.pts,w-043,5
417.533,242.124,w-043-02.pts,w-043,6
482.937,237.299,w-043-02.pts,w-043,7
254.022,266.248,w-043-02.pts,w-043,8
302.117,267.495,w-043-02.pts,w-043,9
353.672,270.684,w-043-02.pts,w-043,10
416.389,269.621,w-043-02.pts,w-043,11
467.945,268.026,w-043-02.pts,w-043,12
492.051,266.248,w-043-02.pts,w-043,13
383.758,328.972,w-043-02.pts,w-043,14
364.995,338.086,w-043-02.pts,w-043,15
398.769,337.55,w-043-02.pts,w-043,16
382.399,368.798,w-043-02.pts,w-043,17
380.542,403.49,w-043-02.pts,w-043,18
376.789,462.462,w-043-02.pts,w-043,19
264.208,361.675,w-043-02.pts,w-043,20
486.69,369.716,w-043-02.pts,w-043,21
335.058,266.577,w-043-03.pts,w-043,0
447.754,266.695,w-043-03.pts,w-043,1
346.571,389.155,w-043-03.pts,w-043,2
430.26,391.519,w-043-03.pts,w-043,3
293.998,237.096,w-043-03.pts,w-043,4
367.375,240.69,w-043-03.pts,w-043,5
427.896,245.418,w-043-03.pts,w-043,6
491.075,242.751,w-043-03.pts,w-043,7
260.046,266.222,w-043-03.pts,w-043,8
310.718,267.164,w-043-03.pts,w-043,9
364.066,271.896,w-043-03.pts,w-043,10
425.059,270.477,w-043-03.pts,w-043,11
475.651,271.423,w-043-03.pts,w-043,12
499.764,269.532,w-043-03.pts,w-043,13
392.887,328.884,w-043-03.pts,w-043,14
376.832,337.618,w-043-03.pts,w-043,15
402.837,339.982,w-043-03.pts,w-043,16
395.272,378.753,w-043-03.pts,w-043,17
393.853,399.557,w-043-03.pts,w-043,18
393.853,461.023,w-043-03.pts,w-043,19
280.377,387.263,w-043-03.pts,w-043,20
480.379,395.301,w-043-03.pts,w-043,21
334.785,267.949,w-043-05.pts,w-043,0
450.532,265.215,w-043-05.pts,w-043,1
342.987,383.696,w-043-05.pts,w-043,2
437.772,384.608,w-043-05.pts,w-043,3
288.304,238.785,w-043-05.pts,w-043,4
364.861,244.253,w-043-05.pts,w-043,5
422.902,241.569,w-043-05.pts,w-043,6
491.922,242.824,w-043-05.pts,w-043,7
269.165,271.595,w-043-05.pts,w-043,8
314.734,267.949,w-043-05.pts,w-043,9
358.481,269.772,w-043-05.pts,w-043,10
431.392,268.861,w-043-05.pts,w-043,11
472.405,269.772,w-043-05.pts,w-043,12
499.451,272.941,w-043-05.pts,w-043,13
389.468,327.19,w-043-05.pts,w-043,14
377.62,335.392,w-043-05.pts,w-043,15
409.519,335.392,w-043-05.pts,w-043,16
389.468,370.937,w-043-05.pts,w-043,17
391.291,403.747,w-043-05.pts,w-043,18
390.38,455.696,w-043-05.pts,w-043,19
281.924,382.785,w-043-05.pts,w-043,20
481.519,387.342,w-043-05.pts,w-043,21
324.928,242.98,w-044-01.pts,w-044,0
434.587,247.214,w-044-01.pts,w-044,1
333.395,364.071,w-044-01.pts,w-044,2
417.228,367.035,w-044-01.pts,w-044,3
288.939,202.757,w-044-01.pts,w-044,4
358.799,221.81,w-044-01.pts,w-044,5
407.913,223.08,w-044-01.pts,w-044,6
470.999,214.612,w-044-01.pts,w-044,7
254.22,242.98,w-044-01.pts,w-044,8
301.217,242.556,w-044-01.pts,w-044,9
351.178,246.367,w-044-01.pts,w-044,10
411.581,248.432,w-044-01.pts,w-044,11
459.991,250.601,w-044-01.pts,w-044,12
492.592,250.178,w-044-01.pts,w-044,13
382.509,313.264,w-044-01.pts,w-044,14
364.303,321.308,w-044-01.pts,w-044,15
395.211,323.425,w-044-01.pts,w-044,16
377.852,356.027,w-044-01.pts,w-044,17
376.582,377.62,w-044-01.pts,w-044,18
372.771,442.4,w-044-01.pts,w-044,19
